"id","text_EN","text_CZ","text","modified","onlyid"
"ui_in_bonnet_roll","A simple bonnet is worn by women and girls not only at work, it is also a sign of their status. According to the custom of the time, married women should not be seen in public without their hair covered.","Jednoduchý čepec nosí ženy i dívky nejen při práci, jde také o znak jejich stavu. Podle dobového obyčeje by se vdané ženy bez zakrytých vlasů neměly ukazovat na veřejnosti.","女性や少女用のシンプルなボンネット。仕事でかぶるだけでなく、立場を表すものでもあった。当時の風習では、結婚して夫のいる女性が人前に出る時は髪を隠すものだとされた",,
"ui_nm_f_hood01_m01","Women's hood","Kápě dámská","女性用のフード","女性用のフード",
"ui_nm_brooch_inlaid","Women's brooche","Brož dámská","女性用のブローチ","女性用のブローチ",
"ui_nm_f_bonnet04_m01","Women's straw hat","Slamák dámský","女性用の麦わら帽子","女性用の麦わら帽子",
"perk_good_natured_name","Good Natured","Dobrá nátura","好人物","好人物",
"perk_fuck_shit_up_name","Belligerent Brawler","Mlátička","好戦的な喧嘩屋","好戦的な喧嘩屋",
"ui_nm_brabantShortSword","Opportunity","Příležitost","好機の剣","〈プシーレジトスト〉",
"ui_in_lorebook_onMelusine","The first part of the Luxembourg legend of the fairy Melusine.","Část první lucemburské legendy o víle Meluzíně.","妖精メリュジーヌに関するルクセンブルクの伝説第1部",,
"ui_in_lorebook_onMelusine2","The second part of the Luxembourg legend of the fairy Melusine.","Druhá část lucemburské legendy o víle Meluzíně.","妖精メリュジーヌに関するルクセンブルクの伝説第2部",,
"ui_hud_use_item_sabotage","Sabotage","Sabotáž","妨害工作","妨害工作",
"ui_nh_structure_desc_townHall1","The tent will serve at the start instead of a real Rathaus. At least you'll have a place to lay your head before you get a proper Bailiff's residence built.","Stan pro začátek zastane práci opravdového domu. Alespoň máš přístřešek, kde složíš hlavu, než postavíte něco lepšího.","始めのうちは、本物の役場の代わりにテントがその役割を果たす。きちんとした執行官の住居を建てるまでは、少なくとも寝る場所を確保できる","始めのうちは、本物の庁舎の代わりにテントがその役割を果たす。きちんとした執行官の住居を建てるまでは、少なくとも寝る場所を確保できる",
"ui_hud_use_grindstone","Start","Začít brousit","始める","始める",
"ui_codex_name_jmena_prijmeni","Names and Surnames","Jména a příjmení","姓名","姓名",
"perk_frightening_presence_name","Menacing Presence","Hrozivé vzezření","威圧的存在","威圧感",
"ui_codex_name_pastime","Entertainment and Games","Hry, zábava a hazard","娯楽と遊び","娯楽と遊び",
"ui_nm_wedding_beer4","Wedding beer","Pivo svatební","婚礼のビール","婚礼のビール",
"ui_nm_f_shoes01_m01","Ladies shoes","Střevíce dámské zdobené","婦人用の靴","婦人用の靴",
"ui_maplegend_childsGrave","Child's grave","Dětský hrob","子供の墓","子供の墓",
"ui_nm_poi_matkaADite_childsSkull","Child's skull","Dětská lebka","子供の頭蓋骨","子供の頭蓋骨",
"ui_nm_sleepingPoison_medium","Lullaby potion","Uspávadlo","子守唄の毒薬","子守唄の毒薬",
"ui_nm_recipe_sleepPotion","Recipe for Lullaby potion ","Recept na Uspávadlo","子守唄の毒薬のレシピ ","『子守唄の毒薬』のレシピ ",
"ui_nm_sleepingPoison","Weak Lullaby potion","Uspávadlo slabé","子守唄の毒薬（弱）","子守唄の毒薬（弱）",
"ui_nm_sleepingPoison_high","Strong Lullaby potion","Uspávadlo silné","子守唄の毒薬（強）","子守唄の毒薬（強）",
"ui_nm_cap14_m01","Cap with peacock feathers","Čapka s pavími pery","孔雀の羽のついたキャップ","孔雀の羽のついたキャップ",
"ui_in_cap_peacock","A narrow pointed cap is decorated with peacock feathers. It may look a little eccentric in company, but as they say, fortune favours the brave.","Úzká čapka do špičky je dozdobena pavími pery. Ve společnosti může působit možná trochu výstředně, ale jak se říká, odvážnému štěstí přeje.","孔雀の羽をあしらった先の細いキャップ。周りからいささか浮くかもしれないが、よく言うように、幸運は勇者を好む",,
"perk_one_man_army_name","One Man Army","Jednohlavé vojsko","孤軍奮闘","孤軍奮闘",
"ui_codex_name_skoly","Schools","Školy","学校","学校",
"perk_educated_name","Scholar","Vzdělanec","学者","学者",
"char_JAN_SINDEL_uiName","Master Schindel","Mistr Šindel","学者のシンデル","学者のシンデル",
"perk_cushion_lore_desc","Among scholars, it is said that for some tasks you need your head, for others your arse, and for some, both. Sometimes wisdom simply needs to be patiently acquired, and indeed, everyone studies better while sitting.","Mezi učenci se říká, že na něco je třeba mít hlavu, na něco zadek, a na něco oboje. Někdy je moudrost zkrátka třeba vysedět, a skutečně, vsedě se každému studuje lépe.","学者の間では、頭が大事な仕事もあれば尻が大事な仕事もあり、中には両方が大事な仕事もあると言われる。叡智は時に忍耐強さによって身につけねばならない。それに実際、誰だろうと座っているほうがしっかりと学べる","学者の間では、頭が大事な仕事もあれば尻が大事な仕事もあり、中には両方が大事な仕事もあると言われる。叡智は時に忍耐強さによって身につけねばならない。それに実際、誰だろうと座っているほうがしっかりと学べる。",
"ui_maplegend_scholarsSpot","Scholar's spot","Učencův plac","学者の集まる場所","学者の集まる場所",
"perk_na_zdravi_lore_desc","Learned healers claim that too much alcohol is bad for a person's health. You, as a hero of the people, have decided to refute their learned theories.","Učení léčitelé tvrdí, že přílišné požívání alkoholu je pro zdraví člověka nepříznivé. Ty, jako hrdina z lidu, jsi se rozhodl jejich učené teorie vyvrátit.","学識ある治療師は、酒の飲み過ぎは健康に悪いと主張する。あなたは民衆の英雄として、彼らの学問的な理論に反駁することを決意した","学識ある治療師は、酒の飲み過ぎは健康に悪いと主張する。あなたは民衆の英雄として、彼らの机上の空論に対抗すると決意した。",
"char_KONRAD_KAPITAN_MALESOVSKYCH_STRAZI_uiName","Garrison Commander","Malešovský velitel","守備隊の指揮官","守備隊の指揮官",
"ui_nh_eff_pro_blacksmith_garrison","Weapons for garrison","Zbraně pro posádku","守備隊用の武器","守備隊用の武器",
"ui_nm_kovaniAsiDoVezi_protectiveAxe","Protective axe","Sekera ochranná","守護の斧","守護の斧",
"ui_nm_wineCheap","Cheap wine","Víno levné","安っぽいワイン","安っぽいワイン",
"ui_nm_svatba_tournamentCheapRing","Cheap ring","Prsten laciný","安っぽい指輪","安っぽい指輪",
"ui_in_bolt_crude","A cheap, homemade bolt. It's unbalanced and veers off, but it's hard to tell exactly where.","Levná šipka, na koleně dělaná. Je nevyvážená a zanáší, jenže těžko říct kam přesně.","安価な手作りのボルト。バランスが悪くてまっすぐ飛ばず、どこに当たるかわからない",,
"ui_in_arrowCrude","A cheap, homemade arrow. I've seen better.","Levný, nahrubo opracovaný šíp. Už jsem viděl lepší kousky.","安価な手作りの矢。もっといい矢はいくらでもある",,
"ui_in_bandage_classic","A longer strip of clean cloth that can safely stop bleeding.","Delší pruh čisté látky, kterým lze bezpečně krvácení zastavit.","安全に止血できる長めの清潔な布",,
"perk_relieved","Relieved","Lehko na duši","安堵","安堵",
"perk_steady_hand","Steady Hand","Jistá ruka","安定","安定",
"perk_steady_aim_name","Steady Aim","Přesná muška","安定した狙い","安定した狙い",
"perk_steady_aim_ii_name","Steady Aim II","Přesná muška II","安定した狙い2","安定した狙い II",
"perk_totally_legit_name","Totally Legit","Bezúhonný","完全に合法","完全に合法",
"ui_nm_eggHardboiled","Hard boiled egg","Vejce na tvrdo","完熟卵","完熟卵",
"ui_in_recipe_longswordbroad","A perfectly balanced long sword with a wide blade is the golden mean. What it loses in speed it makes up for in durability.","Skvěle vyvážený dlouhý meč se širokou čepelí je zlatou střední cestou. Co ztrácí na rychlosti, v odolnosti plně vynahradí.","完璧なバランスかつ幅広の刃を持つロングソードには目立った欠点がない。スピードで劣る部分は耐久性によって補われている",,
"ui_in_longswordBroad","A perfectly balanced long sword with a wide blade is the gold standard. What it lacks in speed it makes up for in durability.","Skvěle vyvážený dlouhý meč se širokou čepelí je zlatou střední cestou. Co ztratí na rychlosti, dožene v odolnosti.","完璧なバランスかつ幅広の刃を持つロングソードはきわめて優秀だ。速度で劣る部分は耐久性によって補われている",,
"qname_mapakpokladu_FrSg","X Marks the Spot","Mapa k pokladu","宝のありか","宝のありか",
"ui_in_treasureHunter_map4","A map to a site where there's treasure.","Mapa k místu s pokladem.","宝のありかが描かれた地図",,
"ui_in_treasureHunter_map2","A map to a site where there's treasure.","Mapa k místu s pokladem.","宝のありかが描かれた地図",,
"ui_in_treasureHunter_map3","A map to a site where there's treasure.","Mapa k místu s pokladem.","宝のありかが描かれた地図",,
"ui_in_treasureHunter_map1","A map to a site where there's treasure.","Mapa k místu s pokladem.","宝のありかが描かれた地図",,
"ui_nm_ring_silver_gem","Gemstone silver ring","Prsten stříbrný s drahokamem","宝石のついた銀の指輪","宝石のついた銀の指輪",
"ui_nm_spravedlnost_rosary","Gemstone rosary","Růženec s drahým kamenem","宝石のロザリオ","宝石のロザリオ",
"ui_nm_ring_gem","Gemstone ring","Prsten s drahokamem","宝石の指輪","宝石の指輪",
"ui_in_brooch_silver_enamel","I don't know much about jewellery making, but this is a really nice piece. The decoration is done in enamel, which is like stained glass... And the silver underneath isn't bad either.","O výrobě šperků toho moc nevím, ale tohle je vážně pěkný kousek. Zdobení je vyvedeno smaltem, což je něco jako barevné sklo... A to stříbro pod ním taky není k zahození.","宝飾品には詳しくないが、これは本当に見事な品だ。エナメルによる装飾はまるでステンドグラスのようだ… その下の銀も悪くない",,
"ui_item_info_category_Usable","Usable","Užitečné","実用品","実用品",
"ui_item_category_Usable","Usable","Užitečné","実用品","実用品",
"perk_lab_dweller_name","Lab Dweller","Laboratorní krysa","実験動物","実験動物",
"perk_ratman_desc","You'll make 25&nbsp;% less noise when you sneak indoors and the door opening will be half as loud.","Při plížení v interiérech budeš působit o 25&nbsp;% méně hluku a otevírání dveří bude o polovinu tišší.","室内をこっそり歩き回る物音が25&nbsp;%小さく、ドアを開ける際の物音が半分になる",,
"qname_setkanivratbori2_tfdZ","The Feast","Večírek","宴","宴",
"ui_maplegend_home","Home","Domov","家","家",
"ui_codex_name_housing","Houses and Dwellings","Domy a bydlení","家と住居","家と住居",
"ui_in_simple_dress_work","An ordinary dress designed for daily wear in domestic and agricultural work. The apron is a typical accessory of a housewife or a maid.","Obyčejné šaty určené pro denní nošení u domácích i zemědělských prací. Zástěra je typickým doplňkem hospodyně či děvečky.","家事や農作業のときに動きやすくデザインされた日常使いのドレス。エプロンは主婦やメイドの代表的な装身具だ",,
"char_MAJORDOMUS_RADNICE_uiName","Majordomo","Majordomus","家令","家令",
"ui_codex_name_nabytek","Furniture","Nábytek","家具","家具",
"qname_zakopanyzitrek_6Cfi","The Heirloom","Dědictví","家宝","家宝",
"ui_nm_zakopanyZitrek_familyHeirloom","Family heirloom","Rodinné dědictví","家宝","家宝",
"ui_nh_res_meat","Livestock","Dobytek","家畜","家畜",
